bath,balcony,price,total_sqft_float,bhk,price_per_sqft
3.0,2.0,88.0,1500.0,3,0.058666666666666666
3.0,3.0,145.0,1846.0,3,0.07854821235102925
2.0,1.0,60.0,1067.0,2,0.056232427366447985
3.0,1.0,95.0,1700.0,3,0.05588235294117647
2.0,1.0,65.0,1230.0,2,0.052845528455284556
5.0,1.5843757375501535,280.0,3785.0,4,0.07397622192866579
3.0,2.0,169.0,2556.0,3,0.0661189358372457
2.0,2.0,90.0,1278.0,2,0.07042253521126761
2.0,1.0,99.0,1305.0,2,0.07586206896551724
3.0,2.0,122.0,1755.0,3,0.06951566951566951
3.0,2.0,93.5,1700.0,3,0.055
2.0,1.0,55.0,1060.0,2,0.05188679245283019
2.0,1.0,98.0,1455.0,3,0.06735395189003436
3.0,3.0,140.0,1850.0,3,0.07567567567567568
1.0,0.0,39.9,950.0,1,0.041999999999999996
3.0,2.0,130.0,1826.0,3,0.07119386637458927
2.0,2.0,116.0,1660.0,3,0.06987951807228916
3.0,3.0,108.0,1700.0,3,0.06352941176470588
3.0,1.5843757375501535,85.0,1539.0,3,0.05523066926575698
2.0,3.0,82.0,1489.0,3,0.055070517125587644
2.0,2.0,75.0,1200.0,2,0.0625
3.0,2.0,183.0,3044.0,3,0.06011826544021025
4.0,2.0,150.0,1877.0,3,0.07991475759190197
2.0,2.0,70.0,1229.0,2,0.05695687550854353
2.0,1.5843757375501535,70.0,1342.0,2,0.05216095380029806
3.0,1.0,110.0,1711.0,3,0.06428988895382817
2.0,1.0,63.5,1050.0,2,0.060476190476190475
2.0,2.0,102.0,1350.0,2,0.07555555555555556
4.0,1.5843757375501535,240.0,2990.0,4,0.0802675585284281
3.0,3.0,85.0,1457.0,3,0.05833905284831846
3.0,1.0,135.0,1685.0,3,0.08011869436201781
3.0,2.0,70.0,1200.0,3,0.058333333333333334
2.0,1.0,55.0,984.0,2,0.05589430894308943
2.0,1.0,100.0,1320.0,2,0.07575757575757576
4.0,1.0,145.0,1984.0,3,0.07308467741935484
2.0,1.0,89.0,1550.0,3,0.05741935483870968
3.0,2.0,113.0,1691.0,3,0.06682436428149024
4.0,2.0,160.0,2070.0,3,0.07729468599033816
3.0,2.0,90.0,1435.0,3,0.0627177700348432
2.0,2.0,67.0,1262.0,2,0.05309033280507131
3.0,2.0,125.0,1693.0,3,0.07383343177790903
3.0,2.0,125.0,1826.0,3,0.06845564074479737
3.0,2.0,116.0,1660.0,3,0.06987951807228916
3.0,1.0,119.0,1830.0,3,0.06502732240437159
2.0,2.0,68.0,1059.0,2,0.06421152030217187
2.0,1.0,74.0,1157.0,3,0.06395851339671564
3.0,1.0,118.0,1700.0,3,0.06941176470588235
3.0,3.0,120.0,1691.0,3,0.0709639266706091
2.0,1.0,75.0,1308.0,2,0.05733944954128441
3.0,3.0,125.0,1580.0,3,0.07911392405063292
3.0,3.0,98.0,1763.25,3,0.05557918616191691
3.0,2.0,130.0,1826.0,3,0.07119386637458927
2.0,2.0,98.0,1550.0,3,0.06322580645161291
3.0,2.0,100.0,1819.0,3,0.05497526113249038
2.0,1.0,59.0,984.0,2,0.059959349593495935
3.0,2.0,88.0,1489.0,3,0.05910006715916723
1.0,1.0,52.0,702.0,1,0.07407407407407407
2.0,1.0,75.0,1242.0,2,0.06038647342995169
4.0,2.0,185.0,2275.0,3,0.08131868131868132
3.0,1.0,135.0,2100.0,3,0.06428571428571428
3.0,2.0,93.5,1700.0,3,0.055
4.0,1.0,110.0,1862.0,3,0.05907626208378088
4.0,2.0,175.0,2275.0,3,0.07692307692307693
3.0,2.0,116.0,1787.0,3,0.06491326245103525
3.0,2.0,93.01,1691.0,3,0.05500295683027794
2.0,1.0,56.0,1028.0,2,0.054474708171206226
2.0,1.0,65.0,1181.0,3,0.0550381033022862
3.0,2.0,100.0,1691.0,3,0.05913660555884092
2.0,1.0,60.55,1026.0,2,0.05901559454191033
2.0,1.0,85.0,1350.0,2,0.06296296296296296
2.0,1.0,72.0,1157.0,3,0.06222990492653414
2.0,1.0,62.0,1019.0,2,0.06084396467124632
3.0,1.5843757375501535,235.0,3418.0,4,0.06875365710942072
1.0,1.0,31.1,691.0,1,0.04500723589001447
3.0,2.0,145.0,1881.0,3,0.07708665603402445
4.0,2.0,182.0,2275.0,3,0.08
3.0,2.0,145.0,1881.0,3,0.07708665603402445
3.0,2.0,211.0,2880.0,4,0.07326388888888889
1.0,1.0,27.0,675.0,1,0.04
2.0,1.0,74.03,1346.0,2,0.055
3.0,2.0,119.0,1691.0,3,0.0703725606150207
2.0,1.0,95.0,1335.0,2,0.07116104868913857
3.0,2.0,126.0,1680.0,3,0.075
2.0,1.0,68.0,1222.0,3,0.05564648117839607
4.0,2.0,225.0,3420.0,4,0.06578947368421052
2.0,1.0,110.0,1510.0,3,0.0728476821192053
2.0,1.0,78.0,1242.0,2,0.06280193236714976
2.0,1.0,69.0,1129.0,2,0.06111603188662533
3.0,2.0,140.0,1850.0,3,0.07567567567567568
2.0,1.0,75.0,1157.0,3,0.06482281763180639
5.0,1.0,175.0,2425.0,4,0.07216494845360824
2.0,2.0,74.0,1323.0,2,0.055933484504913075
3.0,2.0,178.0,2289.0,3,0.07776321537789428
3.0,2.0,130.0,2100.0,3,0.06190476190476191
1.0,0.0,35.8,702.0,1,0.05099715099715099
3.0,2.0,128.0,1800.0,3,0.07111111111111111
4.0,2.0,187.0,2275.0,3,0.08219780219780219
2.0,2.0,60.8,1026.0,2,0.059259259259259255
2.0,2.0,70.0,1216.0,2,0.05756578947368421
2.0,1.0,62.0,1112.0,2,0.05575539568345324
2.0,1.0,69.0,1157.0,3,0.059636992221261884
2.0,1.0,60.8,1026.0,2,0.059259259259259255
3.0,1.0,120.0,1600.0,3,0.075
2.0,1.0,74.03,1346.0,2,0.055
1.0,1.0,26.0,475.0,1,0.05473684210526316
2.0,2.0,116.0,1660.0,3,0.06987951807228916
2.0,1.0,69.61,1346.0,2,0.05171619613670134
3.0,2.0,148.0,2089.0,3,0.07084729535662997
3.0,1.0,98.38,1612.0,3,0.06102977667493796
2.0,2.0,88.0,1290.0,2,0.06821705426356589
2.0,1.0,86.0,1371.0,2,0.06272793581327499
3.0,2.0,139.0,2140.0,3,0.06495327102803738
2.0,2.0,55.0,1044.0,2,0.05268199233716475
3.0,2.0,119.0,1691.0,3,0.0703725606150207
4.0,1.0,180.0,2206.0,3,0.0815956482320943
2.0,3.0,69.5,1309.0,2,0.05309396485867074
3.0,2.0,100.0,1691.0,3,0.05913660555884092
2.0,0.0,80.0,1367.0,2,0.058522311631309436
4.0,1.0,148.0,1984.0,3,0.07459677419354839
2.0,1.0,74.03,1346.0,2,0.055
2.0,1.0,58.0,1112.0,2,0.052158273381294966
2.0,1.5843757375501535,75.0,1340.0,2,0.055970149253731345
3.0,2.0,275.0,3500.0,3,0.07857142857142857
2.0,1.0,70.0,1132.0,2,0.061837455830388695
5.0,1.0,195.0,2425.0,4,0.08041237113402062
3.0,2.0,115.0,1929.0,3,0.05961638154484189
4.0,3.0,173.0,2425.0,4,0.07134020618556701
3.0,2.0,97.0,1636.0,3,0.059290953545232276
3.0,2.0,139.0,1936.0,3,0.07179752066115702
2.0,1.0,76.0,1275.0,2,0.0596078431372549
2.0,1.0,64.0,1182.0,2,0.05414551607445008
2.0,1.0,48.0,1330.0,3,0.03609022556390978
2.0,2.0,45.95,1329.0,3,0.034574868322046655
2.0,1.0,22.8,829.0,2,0.027503015681544028
3.0,3.0,85.0,2400.0,3,0.035416666666666666
2.0,2.0,28.41,1033.0,2,0.02750242013552759
3.0,3.0,52.0,1676.0,3,0.031026252983293555
3.0,2.0,90.0,1800.0,3,0.05
2.0,2.0,37.0,1308.0,2,0.028287461773700305
2.0,2.0,31.77,1073.0,2,0.02960857409133271
2.0,1.0,49.0,1330.0,3,0.03684210526315789
2.0,1.0,37.0,1090.0,2,0.03394495412844037
2.0,1.0,36.0,1126.0,2,0.03197158081705151
1.0,1.0,23.65,740.0,1,0.03195945945945946
3.0,3.0,52.0,1555.0,3,0.033440514469453377
1.0,0.0,24.0,500.0,1,0.048
2.0,0.0,42.0,1012.0,2,0.041501976284584984
2.0,2.0,100.0,1504.0,3,0.06648936170212766
2.0,2.0,102.0,1504.0,3,0.0678191489361702
4.0,1.5843757375501535,600.0,5500.0,4,0.10909090909090909
4.0,3.0,360.0,4104.0,4,0.08771929824561403
4.0,2.0,345.0,4041.0,4,0.08537490720118783
3.0,2.0,155.0,1840.0,3,0.08423913043478261
3.0,2.0,150.0,1533.0,3,0.09784735812133072
3.0,2.0,150.0,1804.0,3,0.08314855875831485
3.0,3.0,83.0,1720.0,3,0.04825581395348837
3.0,2.0,86.0,1684.0,3,0.0510688836104513
2.0,1.0,75.0,1296.0,2,0.05787037037037037
1.0,1.0,60.0,794.0,1,0.07556675062972293
2.0,2.0,65.0,1143.0,2,0.0568678915135608
3.0,1.5843757375501535,110.0,1665.0,3,0.06606606606606606
3.0,1.5843757375501535,80.0,1512.0,3,0.05291005291005291
2.0,2.0,101.0,1332.0,2,0.07582582582582582
3.0,2.0,90.0,1600.0,3,0.05625
2.0,1.0,85.41,1095.0,2,0.078
2.0,3.0,66.0,1231.0,2,0.05361494719740049
5.0,2.0,260.0,3000.0,4,0.08666666666666667
3.0,0.0,580.0,3800.0,3,0.15263157894736842
5.0,1.5843757375501535,270.0,3000.0,4,0.09
5.0,1.0,275.0,3000.0,4,0.09166666666666666
2.0,2.0,98.86,1163.0,2,0.0850042992261393
3.0,2.0,145.0,1760.0,3,0.08238636363636363
3.0,2.0,300.0,3900.0,3,0.07692307692307693
2.0,1.0,98.86,1163.0,2,0.0850042992261393
2.0,2.0,115.0,1342.0,2,0.08569299552906111
3.0,2.0,160.0,1760.0,3,0.09090909090909091
3.0,2.0,142.0,1760.0,3,0.08068181818181819
2.0,3.0,195.0,2400.0,3,0.08125
3.0,2.0,185.0,1760.0,3,0.10511363636363637
2.0,2.0,98.77,1162.0,2,0.08499999999999999
2.0,1.0,35.14,901.0,2,0.03900110987791343
1.0,0.0,50.0,800.0,2,0.0625
2.0,2.0,37.5,1118.0,2,0.03354203935599284
2.0,0.0,62.0,1200.0,3,0.051666666666666666
2.0,0.0,72.0,1155.0,2,0.06233766233766234
4.0,2.0,82.0,1830.0,3,0.04480874316939891
3.0,1.0,235.0,4000.0,3,0.05875
2.0,1.0,41.0,1096.0,2,0.037408759124087594
2.0,1.0,27.0,920.0,2,0.029347826086956522
3.0,3.0,68.0,1553.0,3,0.0437862202189311
3.0,3.0,120.0,1639.0,3,0.07321537522879805
4.0,2.0,235.0,3000.0,3,0.07833333333333334
2.0,2.0,45.0,1134.0,2,0.03968253968253968
3.0,3.0,80.0,1683.0,3,0.047534165181224004
2.0,2.0,50.0,1176.0,2,0.04251700680272109
4.0,2.0,240.0,3000.0,3,0.08
3.0,3.0,88.0,1515.0,3,0.058085808580858087
2.0,1.0,53.0,1166.0,2,0.045454545454545456
2.0,1.0,55.0,1100.0,2,0.05
3.0,2.0,68.0,1350.0,3,0.05037037037037037
3.0,3.0,90.0,1500.0,3,0.06
2.0,2.0,73.0,1360.0,3,0.05367647058823529
2.0,1.0,100.0,1240.0,2,0.08064516129032258
2.0,1.0,164.0,1217.0,2,0.13475760065735415
4.0,2.0,150.0,2650.0,4,0.05660377358490566
2.0,3.0,53.0,1200.0,2,0.04416666666666667
1.0,2.0,35.0,700.0,2,0.05
3.0,1.0,70.0,1400.0,3,0.05
3.0,3.0,78.0,1475.0,3,0.05288135593220339
3.0,3.0,75.0,1700.0,3,0.04411764705882353
4.0,2.0,350.0,3060.0,4,0.11437908496732026
2.0,1.0,100.0,925.0,2,0.10810810810810811
2.0,1.0,80.0,823.0,2,0.09720534629404617
2.0,2.0,200.0,1630.0,2,0.12269938650306748
1.0,0.0,230.0,1450.0,2,0.15862068965517243
3.0,2.0,180.0,1600.0,3,0.1125
4.0,1.5843757375501535,460.0,3290.0,3,0.1398176291793313
4.0,0.0,75.0,1272.0,3,0.0589622641509434
3.0,0.0,87.0,1280.0,3,0.06796875
2.0,1.0,165.0,1602.0,3,0.10299625468164794
2.0,1.0,170.0,1602.0,3,0.10611735330836454
4.0,1.5843757375501535,240.0,3000.0,4,0.08
2.0,1.5843757375501535,74.0,1130.0,2,0.06548672566371681
2.0,1.0,75.0,1130.0,2,0.06637168141592921
3.0,0.0,180.0,2250.0,3,0.08
2.0,2.0,50.0,1200.0,2,0.041666666666666664
2.0,1.0,115.0,1500.0,2,0.07666666666666666
3.0,2.0,108.0,2072.0,3,0.052123552123552123
2.0,2.0,48.0,925.0,2,0.05189189189189189
5.0,3.0,142.0,2710.0,4,0.05239852398523985
2.0,1.0,116.0,1760.0,3,0.0659090909090909
1.0,1.0,35.0,660.0,1,0.05303030303030303
1.0,2.0,32.0,800.0,1,0.04
5.0,3.0,550.0,8000.0,5,0.06875
2.0,1.0,43.72,1121.0,2,0.039000892060660125
3.0,2.0,56.24,1442.0,3,0.03900138696255201
2.0,1.0,67.0,1555.0,3,0.043086816720257236
3.0,2.0,59.75,1532.0,3,0.03900130548302872
2.0,1.0,39.98,1025.0,2,0.039004878048780486
2.0,0.0,45.0,1350.0,1,0.03333333333333333
2.0,1.0,60.0,1255.0,3,0.04780876494023904
2.0,2.0,55.0,850.0,2,0.06470588235294118
3.0,3.0,130.0,1554.0,2,0.08365508365508366
2.0,0.0,110.0,2200.0,2,0.05
1.0,1.0,306.0,3820.0,1,0.08010471204188482
2.0,1.0,49.5,703.0,2,0.07041251778093884
2.0,1.0,90.0,1460.0,3,0.06164383561643835
2.0,2.0,60.0,1226.0,3,0.048939641109298535
2.0,2.0,59.0,2040.0,2,0.02892156862745098
2.0,1.0,45.0,1176.0,3,0.03826530612244898
2.0,2.0,38.0,1080.0,2,0.03518518518518519
3.0,2.0,800.0,14000.0,4,0.05714285714285714
2.0,1.0,105.0,1275.0,2,0.08235294117647059
2.0,2.0,90.0,1150.0,2,0.0782608695652174
4.0,2.0,400.0,5480.0,3,0.072992700729927
2.0,0.0,27.0,900.0,2,0.03
1.0,1.0,52.3,900.0,1,0.058111111111111106
2.0,0.0,20.0,750.0,2,0.02666666666666667
2.0,0.0,25.0,900.0,2,0.027777777777777776
1.0,0.0,50.0,1200.0,2,0.041666666666666664
3.0,1.0,58.0,1300.0,3,0.04461538461538461
2.0,1.0,60.0,1435.0,3,0.041811846689895474
3.0,2.0,54.0,1250.0,3,0.0432
2.0,2.0,50.0,1084.0,2,0.046125461254612546
3.0,3.0,90.0,1885.0,3,0.04774535809018567
2.0,3.0,70.0,1550.0,3,0.04516129032258064
2.0,0.0,65.0,1500.0,3,0.043333333333333335
2.0,0.0,75.0,1480.0,3,0.05067567567567568
2.0,0.0,34.0,850.0,2,0.04
2.0,1.0,35.0,825.0,2,0.04242424242424243
2.0,1.0,45.0,985.0,2,0.04568527918781726
2.0,0.0,45.0,970.0,2,0.04639175257731959
2.0,1.5843757375501535,55.0,1030.0,2,0.05339805825242718
2.0,1.0,52.0,1100.0,2,0.04727272727272727
2.0,2.0,65.0,1300.0,2,0.05
2.0,1.0,40.0,1010.0,2,0.039603960396039604
2.0,3.0,58.0,1375.0,2,0.04218181818181818
2.0,1.0,60.0,1120.0,2,0.05357142857142857
3.0,2.0,75.0,1510.0,3,0.04966887417218543
2.0,2.0,56.0,1179.0,2,0.04749787955894826
2.0,2.0,67.0,1416.0,2,0.04731638418079096
2.0,1.0,73.0,1476.0,3,0.0494579945799458
2.0,1.0,45.0,1139.7,2,0.03948407475651487
2.0,3.0,60.0,1465.0,2,0.040955631399317405
3.0,2.0,85.0,1653.0,3,0.0514216575922565
3.0,2.0,115.0,1500.0,3,0.07666666666666666
3.0,1.0,90.0,1500.0,3,0.06
2.0,2.0,45.0,1260.0,2,0.03571428571428571
2.0,1.0,110.0,1050.0,2,0.10476190476190476
2.0,2.0,67.0,1255.0,2,0.05338645418326693
2.0,2.0,68.0,1448.0,2,0.04696132596685083
2.0,3.0,73.0,1178.0,2,0.06196943972835314
2.0,1.0,60.0,1260.0,2,0.047619047619047616
2.0,2.0,48.0,1033.0,2,0.046466602129719266
2.0,2.0,70.0,1329.0,2,0.0526711813393529
3.0,1.5843757375501535,140.0,2372.0,3,0.05902192242833052
2.0,3.0,70.0,1185.0,2,0.05907172995780591
2.0,2.0,75.0,1200.0,2,0.0625
3.0,3.0,140.0,2400.0,4,0.058333333333333334
3.0,1.5843757375501535,95.0,1650.0,3,0.05757575757575758
2.0,3.0,72.0,1186.0,2,0.06070826306913996
2.0,1.0,33.0,825.0,2,0.04
2.0,3.0,41.0,1020.0,2,0.04019607843137255
2.0,2.0,39.0,1126.0,2,0.03463587921847247
2.0,1.0,32.0,825.0,2,0.03878787878787879
2.0,3.0,45.0,1360.0,3,0.03308823529411765
2.0,2.0,47.0,1350.0,3,0.03481481481481481
3.0,2.0,85.0,2150.0,4,0.03953488372093023
2.0,1.0,43.75,896.0,2,0.048828125
2.0,2.0,43.0,1120.0,2,0.038392857142857145
2.0,1.0,44.0,1100.0,2,0.04
2.0,1.0,50.53,1011.0,2,0.04998021760633037
1.0,0.0,30.715,614.5,1,0.049983726606997556
3.0,1.0,74.18,1484.0,3,0.04998652291105122
3.0,2.0,80.48,1610.0,3,0.049987577639751556
2.0,1.0,65.0,1415.0,3,0.045936395759717315
2.0,1.0,58.0,1268.0,2,0.04574132492113565
2.0,1.0,56.0,1268.0,2,0.04416403785488959
1.0,1.0,30.24,605.0,1,0.04998347107438016
3.0,1.0,75.0,1484.0,3,0.05053908355795148
2.0,2.0,32.0,960.0,2,0.03333333333333333
2.0,2.0,27.0,900.0,2,0.03
1.0,0.0,32.0,600.0,1,0.05333333333333334
4.0,0.0,270.0,3200.0,4,0.084375
2.0,2.0,35.0,1000.0,2,0.035
2.0,1.5843757375501535,42.4,1195.0,2,0.035481171548117155
2.0,1.0,38.5,1146.0,2,0.033595113438045374
2.0,1.0,49.5,1050.0,2,0.047142857142857146
3.0,1.0,166.0,2000.0,4,0.083
3.0,2.0,149.0,1080.0,3,0.13796296296296295
3.0,1.0,901.0,4400.0,3,0.20477272727272727
3.0,2.0,943.0,2750.0,3,0.3429090909090909
2.0,2.0,78.34,1180.0,3,0.06638983050847458
2.0,1.0,55.0,900.0,2,0.06111111111111111
2.0,1.0,45.0,900.0,2,0.05
2.0,2.0,75.6,1200.0,3,0.063
2.0,3.0,55.0,1230.0,2,0.044715447154471545
4.0,1.5843757375501535,130.0,2736.0,4,0.04751461988304093
2.0,1.0,156.0,1485.0,3,0.10505050505050505
2.0,2.0,100.0,1200.0,3,0.08333333333333333
2.0,0.0,60.0,824.0,2,0.07281553398058252
4.0,2.0,630.0,4000.0,4,0.1575
2.0,1.0,58.0,1250.0,2,0.0464
2.0,0.0,55.0,1194.0,2,0.046063651591289785
2.0,2.0,55.0,1455.0,3,0.037800687285223365
3.0,2.0,53.0,1400.0,3,0.03785714285714286
2.0,0.0,55.0,900.0,2,0.06111111111111111
2.0,2.0,45.0,1150.0,2,0.0391304347826087
2.0,0.0,50.17,929.0,2,0.05400430570505921
2.0,2.0,52.0,1200.0,2,0.043333333333333335
2.0,1.0,58.0,975.0,2,0.059487179487179485
2.0,2.0,55.0,1277.0,2,0.04306969459671104
2.0,1.0,58.0,985.0,2,0.05888324873096447
2.0,1.0,68.0,1245.0,3,0.05461847389558233
2.0,2.0,73.0,1313.0,2,0.055597867479055596
2.0,2.0,66.5,1313.0,2,0.05064737242955065
2.0,2.0,79.0,1255.0,3,0.06294820717131475
3.0,2.0,72.0,1330.0,3,0.05413533834586466
2.0,1.0,48.0,929.0,2,0.05166846071044134
2.0,1.0,55.0,950.0,2,0.05789473684210526
2.0,1.0,56.0,929.0,2,0.060279870828848225
2.0,2.0,76.0,1260.0,3,0.06031746031746032
2.0,1.0,55.0,960.0,2,0.057291666666666664
2.0,1.0,73.0,1260.0,3,0.05793650793650794
3.0,2.0,70.0,1278.0,3,0.054773082942097026
2.0,2.0,49.0,929.0,2,0.0527448869752422
2.0,1.0,75.0,1260.0,3,0.05952380952380952
2.0,1.0,45.0,1000.0,2,0.045
1.0,2.0,51.0,929.0,2,0.05489773950484392
3.0,2.0,110.0,1880.0,3,0.05851063829787234
2.0,1.0,62.5,985.0,2,0.06345177664974619
3.0,2.0,55.0,1425.0,3,0.03859649122807018
2.0,2.0,56.0,1400.0,3,0.04
2.0,1.0,45.0,1100.0,2,0.04090909090909091
2.0,2.0,45.0,900.0,2,0.05
3.0,3.0,80.0,1765.0,3,0.0453257790368272
2.0,1.0,65.0,1009.0,2,0.06442021803766106
5.0,2.0,325.0,5000.0,4,0.065
2.0,2.0,49.0,1070.0,2,0.04579439252336449
3.0,3.0,115.0,1560.0,3,0.07371794871794872
3.0,2.0,74.0,1480.0,3,0.05
5.0,0.0,80.0,2000.0,4,0.04
3.0,1.0,68.0,1200.0,3,0.056666666666666664
1.0,0.0,24.0,600.0,1,0.04
3.0,2.0,120.0,1753.0,3,0.06845407872219053
3.0,1.0,120.0,1750.0,3,0.06857142857142857
3.0,0.0,70.0,1569.0,3,0.04461440407903123
3.0,2.0,62.0,1559.0,3,0.039769082745349585
3.0,2.0,63.0,1563.0,3,0.04030710172744722
3.0,2.0,66.0,1200.0,3,0.055
4.0,3.0,240.0,1500.0,4,0.16
3.0,1.0,90.0,1200.0,3,0.075
3.0,2.0,130.0,1200.0,3,0.10833333333333334
2.0,0.0,79.0,1200.0,2,0.06583333333333333
2.0,0.0,75.0,1230.0,2,0.06097560975609756
3.0,1.0,98.0,1475.0,3,0.06644067796610169
2.0,0.0,60.0,1200.0,2,0.05
2.0,1.0,60.0,1240.0,2,0.04838709677419355
2.0,1.0,100.0,1500.0,3,0.06666666666666667
2.0,0.0,65.0,1200.0,2,0.05416666666666667
2.0,0.0,70.0,1200.0,2,0.058333333333333334
2.0,0.0,55.0,900.0,2,0.06111111111111111
3.0,3.0,302.0,4800.0,4,0.06291666666666666
2.0,0.0,64.0,1000.0,2,0.064
2.0,0.0,55.0,900.0,2,0.06111111111111111
2.0,0.0,66.0,1200.0,2,0.055
2.0,0.0,55.0,900.0,2,0.06111111111111111
2.0,0.0,55.0,900.0,2,0.06111111111111111
2.0,0.0,65.0,1200.0,2,0.05416666666666667
2.0,0.0,75.0,1500.0,2,0.05
2.0,0.0,70.0,1000.0,2,0.07
2.0,0.0,65.0,1100.0,2,0.05909090909090909
2.0,2.0,80.0,1800.0,2,0.044444444444444446
2.0,1.0,70.0,1200.0,2,0.058333333333333334
1.0,0.0,55.0,1350.0,1,0.040740740740740744
2.0,0.0,55.0,900.0,2,0.06111111111111111
2.0,0.0,55.0,900.0,2,0.06111111111111111
2.0,2.0,64.0,1082.0,2,0.059149722735674676
2.0,2.0,55.0,1152.0,2,0.04774305555555555
3.0,3.0,100.0,1580.0,3,0.06329113924050633
2.0,3.0,61.0,1030.0,2,0.059223300970873784
2.0,3.0,77.0,1340.0,2,0.057462686567164176
3.0,2.0,131.0,1868.0,3,0.07012847965738758
3.0,0.0,120.0,2038.5,3,0.05886681383370125
3.0,2.0,126.0,2106.0,3,0.05982905982905983
3.0,1.0,121.0,1868.0,3,0.06477516059957174
3.0,2.0,126.0,2106.0,3,0.05982905982905983
3.0,1.0,135.0,1868.0,3,0.07226980728051392
3.0,2.0,135.0,1856.0,3,0.07273706896551724
3.0,1.0,120.0,1868.0,3,0.06423982869379015
3.0,1.0,115.0,1804.0,3,0.06374722838137473
3.0,2.0,135.0,1856.0,3,0.07273706896551724
3.0,2.0,153.0,2254.0,3,0.06787932564330079
3.0,3.0,148.0,2106.0,3,0.07027540360873694
3.0,2.0,135.0,1856.0,3,0.07273706896551724
3.0,3.0,159.0,2273.0,3,0.06995160580730313
3.0,3.0,147.0,2099.0,3,0.07003334921391138
2.0,0.0,50.0,1100.0,2,0.045454545454545456
2.0,1.0,49.49,1100.0,2,0.044990909090909095
3.0,2.0,80.0,1575.0,3,0.050793650793650794
3.0,2.0,145.0,2273.0,3,0.06379234491860977
2.0,2.0,62.0,1175.0,2,0.05276595744680851
3.0,2.0,127.0,1804.0,3,0.07039911308203992
2.0,1.0,42.48,1062.0,2,0.039999999999999994
3.0,0.0,122.0,2038.5,3,0.05984792739759627
3.0,1.0,84.0,1800.0,3,0.04666666666666667
3.0,3.0,159.0,2265.0,3,0.07019867549668875
3.0,2.0,134.0,2099.0,3,0.06383992377322535
2.0,1.0,60.0,950.0,2,0.06315789473684211
1.0,1.0,55.0,930.0,2,0.05913978494623656
3.0,2.0,70.0,1500.0,3,0.04666666666666667
3.0,3.0,75.0,1750.0,3,0.04285714285714286
3.0,2.0,67.0,1504.0,3,0.04454787234042553
3.0,2.0,40.0,1250.0,3,0.032
3.0,2.0,90.0,2700.0,4,0.03333333333333333
3.0,0.0,77.0,1350.0,3,0.05703703703703704
4.0,2.0,240.0,3000.0,4,0.08
2.0,2.0,75.0,1425.0,3,0.05263157894736842
3.0,1.0,59.0,1550.0,3,0.03806451612903226
2.0,1.0,54.0,1410.0,3,0.03829787234042553
2.0,1.0,54.0,1410.0,3,0.03829787234042553
1.0,2.0,28.0,720.0,1,0.03888888888888889
1.0,1.0,54.0,1200.0,2,0.045
2.0,1.0,54.0,1200.0,2,0.045
2.0,3.0,80.0,1296.0,2,0.06172839506172839
3.0,2.0,145.0,2144.0,3,0.06763059701492537
2.0,2.0,83.0,1296.0,2,0.06404320987654322
3.0,2.0,135.0,2144.0,3,0.06296641791044776
2.0,2.0,70.0,1093.0,2,0.06404391582799634
2.0,1.0,79.0,1265.0,3,0.062450592885375494
3.0,3.0,97.38,1651.0,3,0.058982434887946696
2.0,2.0,85.0,1265.0,2,0.06719367588932806
3.0,1.0,101.0,1564.0,3,0.06457800511508952
3.0,2.0,123.0,1847.0,3,0.06659447753113157
3.0,2.0,114.0,1697.0,3,0.06717737183264584
5.0,0.0,160.0,3500.0,6,0.045714285714285714
3.0,2.0,95.0,1573.0,3,0.06039415130324221
3.0,3.0,122.0,1917.0,3,0.06364110589462701
1.0,1.0,34.3,693.0,1,0.04949494949494949
2.0,1.0,68.0,1098.0,2,0.061930783242258654
1.0,2.0,50.3,760.0,1,0.06618421052631579
3.0,2.0,112.0,2002.0,3,0.055944055944055944
3.0,2.0,115.0,1697.0,3,0.06776664702416028
1.0,1.0,62.1,1380.0,1,0.045
1.0,1.0,60.84,923.0,1,0.06591549295774649
1.0,1.0,45.69,923.0,1,0.04950162513542795
2.0,2.0,72.0,1296.0,2,0.05555555555555555
3.0,2.0,102.0,1698.0,3,0.06007067137809187
3.0,1.0,93.04,1411.0,3,0.06593905031892275
3.0,2.0,135.0,1996.0,3,0.06763527054108216
3.0,1.0,115.0,1801.0,3,0.06385341476957246
2.0,2.0,82.0,1265.0,2,0.06482213438735178
4.0,2.0,113.0,1917.0,3,0.05894627021387585
1.0,1.0,42.0,662.0,1,0.0634441087613293
3.0,2.0,130.0,1948.0,3,0.06673511293634497
2.0,1.0,74.0,1098.0,2,0.06739526411657559
3.0,1.0,104.0,1564.0,3,0.06649616368286446
3.0,2.0,135.0,2127.0,3,0.06346967559943582
2.0,2.0,75.0,1276.0,2,0.05877742946708464
1.0,1.0,34.3,693.0,1,0.04949494949494949
5.0,2.0,135.0,2259.0,4,0.05976095617529881
2.0,1.0,78.0,1265.0,2,0.0616600790513834
2.0,2.0,55.0,934.0,2,0.058886509635974305
2.0,2.0,68.0,1056.0,2,0.06439393939393939
3.0,1.0,110.0,1595.0,3,0.06896551724137931
3.0,1.0,93.15,1411.0,3,0.06601700921332389
2.0,1.0,68.1,1093.0,2,0.062305580969807865
2.0,2.0,72.0,1093.0,2,0.06587374199451052
3.0,2.0,107.0,1698.0,3,0.06301531213191991
